Each row is one curve; I list the [a1,a2,a3,a4,a6] Weierstrass form,
the conductor, and the rank, delimited by tabs.

[0,-1,0,-9417,2442969]	N = 1192303356288	6
[0,-1,0,-9172,1891684]	N = 1195126218312	6
[0,0,0,6500,30718900]	N = 1233882351800	6
[0,-1,0,-3425,13252677]	N = 1264300076040	6
[0,-1,0,7940,1378276]	N = 1273561598904	6
[0,0,0,7508,4373140]	N = 1275986328008	6
[0,0,0,-2727,3834090]	N = 1296815450328	6
[0,-1,0,-4377,3808701]	N = 1330040687304	6
[0,0,0,-7252,11858980]	N = 1335549051704	6
[0,0,0,-5332,27091780]	N = 1405620394136	6
[0,0,0,-9723,3091322]	N = 1413014520240	6
[0,1,0,-3936,7205764]	N = 1430804653040	6
[0,0,0,-252,24325920]	N = 1450368582048	6
[0,1,0,-5756,19815600]	N = 1454465894520	6
[0,0,0,-147,4657250]	N = 1478862074448	6
[0,0,0,-7068,5974292]	N = 1527422347080	6
[0,1,0,7628,18996224]	N = 1541990084232	6
[0,-1,0,-6485,9695742]	N = 1591201488180	6
[0,0,0,6932,14799808]	N = 1625071142240	6
[0,0,0,-2548,6170272]	N = 1657878640960	6
[0,0,0,-868,2846308]	N = 1682592718040	6
[0,0,0,8873,6139450]	N = 1695184617784	6
[0,0,0,-1183,4826818]	N = 1700118977720	6
[0,0,0,4977,17343378]	N = 1702703912760	6
[0,-1,0,-721,1299970]	N = 1737505450380	6
[0,-1,0,2815,29903301]	N = 1750413541272	6
[0,0,0,-5908,2753668]	N = 1853706354280	6
[0,1,0,2175,17343459]	N = 1856616967752	6
[0,0,0,-8127,4923810]	N = 1907714444904	6
[0,-1,0,-5640,2448576]	N = 1915629927792	6
[0,0,0,-1272,4377305]	N = 1932150671892	6
[0,0,0,-1588,2304388]	N = 2047992733640	6
[0,1,0,-1876,10081824]	N = 2063669022520	6
[0,0,0,-4788,7885188]	N = 2071997612280	6
[0,-1,0,9564,7267140]	N = 2073414426360	6
[0,-1,0,-8100,2826756]	N = 2090263275624	6
[0,0,0,-7507,29737570]	N = 2180766409136	6
[0,1,0,-2732,17483664]	N = 2215270520616	6
[0,-1,0,8279,6544045]	N = 2273543367720	6
[0,0,0,8523,3460725]	N = 2298731345316	6
[0,-1,0,1959,5030730]	N = 2367203597220	6
[0,0,0,-868,3417508]	N = 2425693301720	6
[0,-1,0,-9858,16975737]	N = 2453301158100	6
[0,-1,0,4975,27231381]	N = 2507479335768	6
[0,0,0,-1125,6169725]	N = 2610191700900	6
[0,0,0,5028,24831700]	N = 2696642082792	6
[0,0,0,-9093,26528533]	N = 2719426784220	6
[0,0,0,-4732,11277556]	N = 2746819551640	6
[0,0,0,4527,10686897]	N = 2769054835140	6
[0,0,0,7377,13255922]	N = 2775456998280	6
[0,0,0,-9772,16932436]	N = 2813587967080	6
[0,0,0,-9028,2732452]	N = 2837809077320	6
[0,-1,0,9767,10541437]	N = 2862734393400	6
[0,-1,0,8239,19506165]	N = 2879095943640	6
[0,0,0,7476,22139764]	N = 2977111651176	6
[0,0,0,-8308,2801668]	N = 2994835841480	6
[0,-1,0,-6526,8190001]	N = 2996242267620	6
[0,-1,0,534,5698305]	N = 3036411133140	6
[0,-1,0,-8020,9506116]	N = 3053198890056	6
[0,-1,0,-5841,8070741]	N = 3082542988920	6
[0,0,0,-5583,3288818]	N = 3237162862680	6
[0,-1,0,-6865,8132821]	N = 3266585708568	6
[0,-1,0,-7180,7537156]	N = 3314676810984	6
[0,-1,0,-9340,2910436]	N = 3408465072408	6
[0,-1,0,-2460,9632196]	N = 3449796540168	6
[0,0,0,9617,15465682]	N = 3823441071320	6
[0,-1,0,-3260,27620100]	N = 3922995903960	6
[0,0,0,-9268,9463492]	N = 3958808282840	6
[0,0,0,6828,32550505]	N = 3999682426212	6
[0,0,0,-903,12237802]	N = 4084464237480	6
[0,0,0,1572,11618777]	N = 4207684815180	6
[0,0,0,-5268,18181892]	N = 4311646147080	6
[0,0,0,-4017,7081265]	N = 4523432581836	6
[0,0,0,4068,13907700]	N = 4605573633192	6
[0,-1,0,-6196,6165220]	N = 4879186622520	6
[0,0,0,4748,17997604]	N = 4997771079560	6
[0,-1,0,7068,17941284]	N = 5014253717544	6
[0,0,0,-1575,28175850]	N = 5292519629400	6
[0,-1,0,-1241,24568041]	N = 5542971665280	6
[0,-1,0,-7436,9064836]	N = 6714441596280	6
[0,0,0,-3708,12702132]	N = 6914425903560	6
[0,0,0,3393,27252450]	N = 7281390371832	6
[0,-1,0,-9620,14402532]	N = 7459511806920	6
[0,0,0,-2223,18643122]	N = 11585479014360	6
[0,0,0,-6643,216142]	N = 34672310	5
[0,0,0,-532,4420]	N = 37396136	5
[0,0,0,-8512,282880]	N = 37396136	5
[0,-1,0,-6085,45901]	N = 58211421	5
[0,0,0,-5187,176830]	N = 62073486	5
[0,0,0,-1687,25210]	N = 78650312	5
[0,-1,0,-5480,172236]	N = 81819678	5
[0,0,0,-7987,171790]	N = 105401962	5
[0,-1,0,-1180,15076]	N = 126179832	5
[0,0,0,-3892,30880]	N = 154011968	5
[0,-1,0,-3852,89604]	N = 158515176	5
[0,0,0,-4927,135490]	N = 175871416	5
[0,-1,0,-7416,335916]	N = 178429470	5
[0,0,0,-2548,48772]	N = 194444680	5
[0,1,0,-2760,983824]	N = 201475538	5
[0,0,0,-5047,127450]	N = 223841384	5
[0,-1,0,-6400,203536]	N = 227751312	5
[0,0,0,-3724,82516]	N = 232044008	5
[0,0,0,-7932,279700]	N = 238781448	5
[0,0,0,-1552,1115200]	N = 246447404	5
[0,0,0,-7857,12702825]	N = 246447404	5
[0,0,0,-97,17425]	N = 246447404	5
[0,1,0,-9145,287639]	N = 266831232	5
[0,0,0,-5587,28834]	N = 270054160	5
[0,0,0,-8467,1820974]	N = 272195470	5
[0,0,0,-2743,48442]	N = 274213240	5
[0,0,0,-2527,91330]	N = 277966456	5
[0,-1,0,-2280,29376]	N = 301436688	5
[0,0,0,125,47650]	N = 306559600	5
[0,0,0,2000,3049600]	N = 306559600	5
[0,0,0,-2212,66916]	N = 310426040	5
[0,0,0,-8892,325620]	N = 311652504	5
[0,0,0,-3627,104490]	N = 320789232	5
[0,-1,0,-7505,195861]	N = 331210824	5
[0,0,0,-4572,121185]	N = 333082692	5
[0,0,0,-6244,2682436]	N = 337621336	5
[0,0,0,-5983,175618]	N = 342162520	5
[0,1,0,-7065,263979]	N = 345979416	5
[0,0,0,-7747,921790]	N = 346015586	5
[0,0,0,-6223,117778]	N = 348772840	5
[0,-1,0,-3900,97956]	N = 354930744	5
[0,-1,0,-5833,167437]	N = 363406200	5
[0,-1,0,-2396,41220]	N = 364274520	5
[0,-1,0,-7445,1048941]	N = 395100348	5
[0,-1,0,-8080,378016]	N = 417429168	5
[0,-1,0,-6405,2058381]	N = 429379167	5
[0,0,0,-8572,270964]	N = 429659240	5
[0,-1,0,-5700,181476]	N = 441431592	5
[0,0,0,-6004,162724]	N = 468302632	5
[0,-1,0,-2140,27556]	N = 470607816	5
[0,-1,0,-8633,366237]	N = 508146600	5
[0,0,0,-6327,123930]	N = 527706648	5
[0,0,0,-7972,248260]	N = 528395672	5
[0,0,0,-9100,358900]	N = 545370200	5
[0,0,0,-5607,183690]	N = 602142984	5
[0,-1,0,-8297,342381]	N = 625336296	5
[0,0,0,-3108,248132]	N = 634686120	5
[0,1,0,-1577,111771]	N = 668287176	5
[0,-1,0,-6785,223941]	N = 677354712	5
[0,0,0,-6948,300672]	N = 678548160	5
[0,0,0,-8703,344898]	N = 709922520	5
[0,0,0,-6012,188820]	N = 741558888	5
[0,0,0,-8892,790560]	N = 748314144	5
[0,0,0,-9723,257722]	N = 804857040	5
[0,-1,0,-5516,138180]	N = 807358440	5
[0,1,0,6968,6818564]	N = 814101744	5
[0,0,0,-8892,731025]	N = 816005844	5
[0,-1,0,-3908,65412]	N = 852202200	5
[0,0,0,-8463,-91438]	N = 904862520	5
[0,-1,0,-4664,435600]	N = 933166608	5
[0,0,0,-8463,233138]	N = 966687480	5
[0,-1,0,-4452,730404]	N = 971311656	5
[0,0,0,-8463,423538]	N = 995398920	5
[0,-1,0,-7016,2599116]	N = 1022906370	5
[0,0,0,-2628,186948]	N = 1075355640	5
[0,-1,0,-9065,388521]	N = 1117419072	5
[0,-1,0,-9620,542532]	N = 1144548840	5
[0,-1,0,-6561,168165]	N = 1169927880	5
[0,-1,0,-3841,134341]	N = 1196713560	5
[0,0,0,-4252,139540]	N = 1199076424	5
[0,1,0,-8100,769824]	N = 1370507208	5
[0,-1,0,-9481,330925]	N = 1541587080	5
[0,0,0,-8967,235690]	N = 1569384936	5
[0,-1,0,-2725,28602781]	N = 1913765412	5
[0,1,0,-9585,5140179]	N = 2006083272	5
[0,0,0,-7300,168100]	N = 2266035800	5
[0,-1,0,-9025,436741]	N = 2492603256	5
[0,-1,0,-5776,2044960]	N = 2719310160	5
[0,-1,0,-1401,3998601]	N = 2846497920	5
[0,-1,0,-7505,374421]	N = 2862246072	5
[0,-1,0,-3708,367812]	N = 3261161400	5
[0,0,0,-8428,943348]	N = 3396050840	5
[0,0,0,-9607,5645194]	N = 4257863960	5
[0,-1,0,-5945,1736457]	N = 4871898240	5
[0,0,0,-3423,2927522]	N = 5008446360	5
[0,1,0,1175,12280379]	N = 10229163672	5
[0,0,0,-9100,392500]	N = 4899400	4
[0,-1,0,-9620,346116]	N = 7781592	4
